latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-6.93285,-52.41886,341.47,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.13,15.06,D
-6.93402,-52.42559,367,0.37,0.58,2022-09-01,1737,N,VIIRS,h,2.0NRT,307.73,24.45,D
-6.93343,-52.42223,367,0.37,0.58,2022-09-01,1737,N,VIIRS,h,2.0NRT,303.89,24.45,D
-7.00462,-52.80366,335.56,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.9,3.92,D
-6.98109,-52.66677,331.33,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,298.68,2.86,D
-6.98054,-52.66356,354.55,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.62,10.05,D
-6.94052,-52.43135,354.86,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.1,18.51,D
-6.93994,-52.42801,352.94,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,305.83,18.51,D
-6.93878,-52.42128,336.38,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.44,22.51,D
-6.93936,-52.42464,367,0.37,0.58,2022-09-01,1737,N,VIIRS,h,2.0NRT,308.15,22.51,D
-6.5032,-53.19421,337.41,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,296.24,2.61,D
-7.00929,-52.79959,343.36,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.39,3.92,D
-7.0378,-52.80731,330.35,0.34,0.56,2022-09-01,1737,N,VIIRS,l,2.0NRT,302.12,4.02,D
-7.0402,-52.79056,336.99,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.22,4.5,D
-7.0388,-52.72174,346.98,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.51,5.61,D
-7.02921,-52.66739,344.11,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,298.22,4.22,D
-7.02867,-52.66433,340.56,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,294.88,4.22,D
-7.04947,-52.78226,367,0.34,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,301.68,10.55,D
-7.04905,-52.74933,332.45,0.35,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.57,3.16,D
-7.0694,-52.83467,340.87,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.51,2.87,D
-7.06886,-52.83158,339.91,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.82,5.05,D
-6.98436,-52.35122,342.28,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.43,4.16,D
-7.07454,-52.83346,332.19,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.28,2.5,D
-7.07761,-52.82045,330.36,0.34,0.56,2022-09-01,1737,N,VIIRS,l,2.0NRT,300.72,3.94,D
-7.07652,-52.81418,367,0.34,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,301.63,7.82,D
-7.06046,-52.69141,349.33,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,308.28,13.42,D
-7.05826,-52.67881,330.2,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.04,3.87,D
-7.05991,-52.68825,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,302.89,11.49,D
-7.08842,-52.82104,330.47,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.46,3.86,D
-7.0873,-52.81464,341.68,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.47,4.9,D
-7.08677,-52.81155,343.53,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.61,4.9,D
-7.07796,-52.76089,350.79,0.35,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.03,4.06,D
-7.06571,-52.69052,336.98,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.55,13.42,D
-7.06516,-52.68737,340.95,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.39,11.49,D
-7.06461,-52.68424,340.4,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.11,11.49,D
-7.06407,-52.68112,348.68,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.32,3.87,D
-7.03222,-52.49846,347.75,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.77,4.08,D
-7.03164,-52.49516,341.58,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.19,4.08,D
-7.03048,-52.48851,333.13,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.5,6.9,D
-7.0299,-52.4852,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,302.95,10.04,D
-7.10007,-52.85739,335.36,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.1,2.9,D
-7.0925,-52.81371,338.17,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.57,3.46,D
-7.09196,-52.81062,342.53,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.66,3.46,D
-7.07095,-52.68962,334.77,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.3,2.46,D
-7.03527,-52.48459,336.09,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.96,4.71,D
-7.07761,-52.72792,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,301.62,10.24,D
-7.03812,-52.5009,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,303.81,8.6,D
-7.03757,-52.49775,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,305.52,15.41,D
-7.03062,-52.45786,367,0.36,0.58,2022-09-01,1737,N,VIIRS,h,2.0NRT,312.95,32.31,D
-7.11428,-52.9087,343.23,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.79,5.84,D
-7.09603,-52.80322,354,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.5,19.2,D
-7.08173,-52.72064,334.31,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.36,10.23,D
-7.11481,-52.91178,367,0.34,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,302.38,5.84,D
-7.09552,-52.80024,367,0.34,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,302.73,24.94,D
-6.75707,-52.92336,331.31,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.96,2.1,D
-6.75159,-52.89203,330.5,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.7,3.95,D
-6.76228,-52.92258,334.61,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.27,2.1,D
-6.75736,-52.89442,341.2,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.32,3.95,D
-6.7568,-52.8912,356.57,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.01,3.95,D
-6.72378,-52.67114,342.07,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,298.72,3.95,D
-6.72321,-52.66787,333.92,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,298.64,3.95,D
-6.72908,-52.67033,336.66,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.03,3.95,D
-6.67712,-52.37276,331.14,0.37,0.58,2022-09-01,1737,N,VIIRS,l,2.0NRT,301.2,3.79,D
-6.68253,-52.37196,335.19,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.95,4.99,D
-6.69167,-52.36069,340.01,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,304.27,5.07,D
-6.71099,-52.44011,346.18,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.38,3.88,D
-6.71116,-52.40912,334.4,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.3,7.89,D
-6.71175,-52.41256,367,0.37,0.58,2022-09-01,1737,N,VIIRS,h,2.0NRT,303.04,7.89,D
-6.8259,-52.85689,334.69,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,304.48,4.68,D
-6.82537,-52.85374,353.03,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.35,4.68,D
-6.69618,-52.09429,331.93,0.39,0.59,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.86,1.8,D
-6.82595,-52.85488,367,0.34,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,305.6,10.42,D
-6.83172,-52.85721,342.14,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,305.23,4.23,D
-6.83117,-52.85408,353.75,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,306.74,4.78,D
-6.79406,-52.64437,354.95,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.13,63.73,D
-6.79294,-52.63802,348.53,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,318.68,53.55,D
-6.79237,-52.63482,355.77,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.01,53.55,D
-6.83062,-52.85094,367,0.34,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,306.77,4.78,D
-6.83695,-52.85641,335.22,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,304.71,4.23,D
-6.8364,-52.85329,330.45,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,305.25,4.78,D
-6.83584,-52.85017,333.92,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,305.86,4.78,D
-6.7988,-52.64039,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,306.29,63.73,D
-6.79822,-52.63712,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,305.91,53.55,D
-6.80296,-52.63311,343.25,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.39,4.83,D
-6.80237,-52.62978,338.72,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.08,8.55,D
-6.84461,-52.83899,336.79,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.53,3.58,D
-6.84872,-52.83185,367,0.34,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,299.33,10.66,D
-6.84818,-52.82872,367,0.35,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,299.97,10.66,D
-6.8545,-52.8342,347.99,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.68,8.94,D
-6.8713,-52.83821,352.89,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,304.2,11.94,D
-6.87075,-52.83503,367,0.34,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,303.46,27.49,D
-6.76231,-52.21343,367,0.38,0.59,2022-09-01,1737,N,VIIRS,h,2.0NRT,303.13,8.85,D
-6.87654,-52.8375,332.04,0.34,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.83,11.94,D
-6.76075,-52.1725,352.94,0.38,0.59,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.92,4.89,D
-6.85999,-52.67961,349.38,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.34,6.98,D
-6.79062,-52.27956,331.35,0.38,0.59,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.96,2.63,D
-6.79006,-52.27639,331.61,0.38,0.59,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.46,2.63,D
-6.89493,-52.8509,367,0.34,0.56,2022-09-01,1737,N,VIIRS,h,2.0NRT,300.96,10.03,D
-6.8366,-52.4492,345.4,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.03,4.7,D
-6.84192,-52.44809,350.79,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.98,4.7,D
-6.82516,-52.28598,343.31,0.38,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.78,12.25,D
-6.82457,-52.28255,367,0.38,0.58,2022-09-01,1737,N,VIIRS,h,2.0NRT,309.23,12.25,D
-6.84439,-52.44857,336.94,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.13,2.54,D
-6.8438,-52.44527,333.47,0.37,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.49,2.54,D
-7.0477,-52.49304,335.13,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.91,6.64,D
-7.04827,-52.49633,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,303.7,6.64,D
-7.06252,-52.48378,351.07,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.68,2.78,D
-7.05322,-52.42984,367,0.36,0.58,2022-09-01,1737,N,VIIRS,h,2.0NRT,308.1,12.45,D
-7.05857,-52.42901,346.52,0.36,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.45,3.55,D
-7.07883,-52.51506,336.06,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.12,3.45,D
-7.07827,-52.51178,345.81,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.96,4.95,D
-7.07619,-52.4677,340.13,0.36,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.61,6.81,D
-7.05553,-52.42742,343.79,0.36,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.92,6.62,D
-7.05612,-52.43068,367,0.36,0.58,2022-09-01,1737,N,VIIRS,h,2.0NRT,306.22,6.62,D
-7.08174,-52.51231,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,305.42,7.23,D
-7.07937,-52.46845,346.45,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.97,6.03,D
-7.1061,-52.61816,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,299.46,12.65,D
-7.10552,-52.61489,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,300.11,12.65,D
-7.11137,-52.61728,347.55,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.37,28.06,D
-7.11079,-52.61401,350.67,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,312.74,28.06,D
-7.11021,-52.61076,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,309.27,19.39,D
-7.10963,-52.60752,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,303.28,19.39,D
-7.11607,-52.61317,341.91,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,292.33,28.06,D
-7.11549,-52.60991,346.98,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.36,19.39,D
-7.11491,-52.60664,338.18,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.58,19.39,D
-7.11731,-52.58957,342.2,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.49,8.39,D
-7.11674,-52.58638,347.43,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.56,8.39,D
-7.11618,-52.58322,332.65,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.75,10.24,D
-7.10517,-52.52114,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,305.66,6.04,D
-7.12488,-52.60167,341.77,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.03,4.12,D
-7.11284,-52.53363,338.87,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.78,2.63,D
-7.12258,-52.58866,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,304.4,8.39,D
-7.12203,-52.58552,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,301.48,8.39,D
-7.12148,-52.58243,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,302.7,10.24,D
-7.11811,-52.53255,352.65,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.83,3.78,D
-7.13601,-52.60323,330.22,0.35,0.57,2022-09-01,1737,N,VIIRS,l,2.0NRT,301.87,2.53,D
-7.13486,-52.59665,338.77,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.38,7,D
-7.13371,-52.59017,330.34,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,298.74,5.59,D
-7.13315,-52.58695,351.49,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.49,6.13,D
-7.10603,-52.43319,340.83,0.36,0.58,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.53,6.57,D
-7.10665,-52.43668,367,0.36,0.58,2022-09-01,1737,N,VIIRS,h,2.0NRT,302.83,6.57,D
-7.21056,-52.62693,341.92,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.27,7.5,D
-7.2089,-52.61722,332.38,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.49,4.89,D
-7.21112,-52.6302,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,303.2,12.42,D
-7.21582,-52.62606,336.12,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.25,7.5,D
-7.21471,-52.61956,334.53,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.82,4.89,D
-7.21076,-52.63155,344.34,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.94,5.48,D
-7.20785,-52.61531,337.13,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.93,4.2,D
-7.21017,-52.62825,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,302.97,5.48,D
-7.21542,-52.62738,342.86,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.55,5.48,D
-7.21369,-52.61767,333.09,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.51,4.2,D
-7.23596,-52.59049,348.83,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.08,3.31,D
-7.10713,-52.61687,350.35,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,307.18,43.39,D
-7.10601,-52.61035,337.9,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.29,37.55,D
-7.10657,-52.6136,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,304.78,37.55,D
-7.12589,-52.48367,343.13,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301,4.24,D
-7.14434,-52.58879,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,302.65,9.82,D
-7.1253,-52.48036,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,303.41,9.39,D
-7.13067,-52.47976,339.65,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,301.76,19.17,D
-7.13009,-52.47644,353.06,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,304.78,19.17,D
-7.12951,-52.47316,353.41,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,312.67,52.4,D
-7.13605,-52.47922,356.74,0.36,0.57,2022-09-01,1737,N,VIIRS,l,2.0NRT,293.76,19.17,D
-7.13487,-52.47247,355.73,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,303.98,52.4,D
-7.13545,-52.4758,367,0.36,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,304.05,19.17,D
-7.16801,-52.63118,330.74,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.24,5.49,D
-7.16747,-52.62807,351.4,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.78,7,D
-7.14137,-52.47834,341.17,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.41,4.66,D
-7.14077,-52.47493,351.72,0.36,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.8,4.66,D
-7.17221,-52.62422,343.12,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.76,7,D
-7.17274,-52.62727,367,0.35,0.57,2022-09-01,1737,N,VIIRS,h,2.0NRT,299.6,7,D
-7.1785,-52.62926,345.32,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.57,16.42,D
-7.17797,-52.62621,352.72,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,305.93,30.33,D
-7.17744,-52.62316,356.89,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,309.07,30.33,D
-7.1832,-52.62514,346.72,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.68,30.33,D
-7.18898,-52.62725,341.77,0.35,0.57,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.37,2.54,D
-5.63315,-53.55283,329.26,0.32,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,295.56,2.24,D
-5.74595,-53.67732,341,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.2,10.29,D
-5.74172,-53.59028,340.24,0.32,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.25,5.92,D
-5.75341,-53.57809,333.05,0.32,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,296.43,4.21,D
-5.813,-53.65342,343.01,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,293.05,18.35,D
-5.81806,-53.65282,348.05,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.7,61.65,D
-5.81705,-53.64685,350.62,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.23,36.43,D
-5.82208,-53.6461,333.43,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.29,36.43,D
-5.86227,-53.63958,346.13,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.43,13.32,D
-5.8673,-53.63877,335.42,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.13,6.87,D
-5.89627,-53.57062,349.91,0.32,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,296.81,21.75,D
-5.89575,-53.56761,356.92,0.32,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.58,33.74,D
-5.89524,-53.56464,367,0.32,0.55,2022-09-01,1737,N,VIIRS,h,2.0NRT,297.56,33.74,D
-5.9541,-53.69814,355.79,0.62,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.82,31.7,D
-5.90717,-53.32753,332.34,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.57,5.27,D
-5.60731,-53.73753,355.74,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.93,43.27,D
-5.98974,-53.63459,343.57,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,298.86,42.88,D
-5.9888,-53.62896,350.49,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.67,42.88,D
-5.99656,-53.64472,335.63,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,298.5,36.28,D
-5.99565,-53.63919,356.87,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.72,36.28,D
-5.99474,-53.63369,356.41,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,298.2,40.68,D
-5.99382,-53.62812,352.63,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,300.53,40.68,D
-5.99972,-53.63268,342.03,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,296.5,40.68,D
-6.00028,-53.64119,333.06,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,292.68,7.7,D
-5.99837,-53.6301,345.73,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.18,24.22,D
-6.08042,-53.95977,339.98,0.6,0.53,2022-09-01,1737,N,VIIRS,n,2.0NRT,295.9,13.05,D
-6.04709,-53.67428,341.15,0.62,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,296.42,13.37,D
-5.98739,-53.29277,367,0.33,0.55,2022-09-01,1737,N,VIIRS,h,2.0NRT,292.96,10.84,D
-5.98687,-53.28971,367,0.33,0.55,2022-09-01,1737,N,VIIRS,h,2.0NRT,294.67,10.84,D
-5.992,-53.28888,367,0.33,0.55,2022-09-01,1737,N,VIIRS,h,2.0NRT,296.53,17.27,D
-6.06299,-53.67721,333.63,0.62,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.6,5.33,D
-6.06202,-53.6715,332.39,0.62,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.8,9.54,D
-6.00997,-53.36376,331.15,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,289.75,5.3,D
-6.0151,-53.36308,367,0.33,0.55,2022-09-01,1737,N,VIIRS,h,2.0NRT,294.05,6.66,D
-6.01972,-53.35932,342.56,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,289.56,6.66,D
-6.02538,-53.36182,329.84,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,289.04,3.27,D
-6.02484,-53.35858,347.57,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,291.88,3.27,D
-6.13021,-53.80461,334.26,0.61,0.53,2022-09-01,1737,N,VIIRS,n,2.0NRT,302.34,8.61,D
-5.86126,-53.63732,332.47,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,298.89,10.09,D
-5.86629,-53.63656,342.46,0.63,0.54,2022-09-01,1737,N,VIIRS,n,2.0NRT,299.77,10.09,D
-6.04873,-53.38863,332.21,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,290.64,1.38,D
-6.13097,-53.80206,332.44,0.61,0.53,2022-09-01,1737,N,VIIRS,l,2.0NRT,304.65,9.03,D
-6.07894,-53.47215,333.89,0.32,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,297.84,9.6,D
-6.07945,-53.47515,367,0.32,0.55,2022-09-01,1737,N,VIIRS,h,2.0NRT,299.81,11.33,D
-6.04187,-53.22843,354.8,0.33,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,286.77,7.01,D
-6.04762,-53.23103,333.4,0.33,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,285.93,3.63,D
-6.04706,-53.2278,345.41,0.33,0.56,2022-09-01,1737,N,VIIRS,n,2.0NRT,286.58,3.63,D
-6.11239,-53.26998,347.64,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,286.56,3.62,D
-6.11811,-53.27261,357.28,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,287.03,5.82,D
-6.1176,-53.2696,334.81,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,285.93,6.96,D
-6.13774,-53.29544,350.63,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,285,4.81,D
-6.13469,-53.27722,334.96,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,288.83,3.15,D
-6.14234,-53.29151,356.41,0.33,0.55,2022-09-01,1737,N,VIIRS,l,2.0NRT,288.87,9.53,D
-6.14284,-53.29451,349.44,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,288.53,8.09,D
-6.14184,-53.28851,345.58,0.33,0.55,2022-09-01,1737,N,VIIRS,n,2.0NRT,285.22,9.53,D
